review,date,rating,name, address
Very clean| friendly staff|  small size bedrooms but worth to stay. Convenience!!! Close to everything. Foods| Walgreens next door| transportation…😊,Jul 6| 2021,5,Motto by Hilton Washington DC City Center,627 H Street NW| Washington| DC| 20001
Staff friendly| accommodating and helpful. They saw my friend's wheelchair and our luggage and offered us a larger room.  No fridge in room| but extra luggage space under bed. Good wifi and outlets. Close to Chinatown metro and "Farmers and Distillers" and Clyde's restaurants; walking distance from Smithsonian.,Jul 6| 2021,5,Motto by Hilton Washington DC City Center,627 H Street NW| Washington| DC| 20001
Great hotel. It was very clean and modern. Make sure you pay attention to the room picture. It is a small room but is just like the picture. But we were out all the time| so we were there just to sleep.,Jul 5| 2021,5,Motto by Hilton Washington DC City Center,627 H Street NW| Washington| DC| 20001
,Jul 4| 2021,4,Motto by Hilton Washington DC City Center,627 H Street NW| Washington| DC| 20001
Small but modern clean and practical room. The girls at the front desk were very kind and helpful.,Jul 1| 2021,5,Motto by Hilton Washington DC City Center,627 H Street NW| Washington| DC| 20001
Excellent all around| highly recommend.,Jun 30| 2021,5,Motto by Hilton Washington DC City Center,627 H Street NW| Washington| DC| 20001
Prefect for us. Just what we need| good location| a bed to sleep in| a low price| clean and super friendly staff. The room is small| but for us exploring all day and only sleeping in the hotel it's perfect for the price. The only thing that could be better is if breakfast would be included.,Jun 30| 2021,5,Motto by Hilton Washington DC City Center,627 H Street NW| Washington| DC| 20001
We loved the small efficient rooms well-located near transportation and convenient dining. Staff was first-rate. Place was very clean and friendly. Will stay again.,Jun 30| 2021,5,Motto by Hilton Washington DC City Center,627 H Street NW| Washington| DC| 20001
Brooke & Ysabel made us feel so welcomed as we checked in and in fact| greeted us with a smile as we come in and out of the building.  They looked after our luggage after check out to have a few more last minute stroll in the area on our last day. The hotel itself has a modern| new and clean ambiance.  We were able to enjoy the great coffee and great service at the Crimson Cafe and also enjoyed the view till sunset at the Penthouse.  We highly recommend Motto and will come back to this same location| which was close to the Metro Station as well.  Our stay was very memorable because we made a good choice for our hotel.  Thanks to all the amazing staff esp at the front desk!,Jun 29| 2021,5,Motto by Hilton Washington DC City Center,627 H Street NW| Washington| DC| 20001
,Jun 29| 2021,5,Motto by Hilton Washington DC City Center,627 H Street NW| Washington| DC| 20001
Muy limpio atencion al cliente supet.,Jun 29| 2021,5,Motto by Hilton Washington DC City Center,627 H Street NW| Washington| DC| 20001
,Jun 28| 2021,5,Motto by Hilton Washington DC City Center,627 H Street NW| Washington| DC| 20001
,Jun 28| 2021,5,Motto by Hilton Washington DC City Center,627 H Street NW| Washington| DC| 20001
excellent location| friendly staff and clean room.,Jun 27| 2021,5,Motto by Hilton Washington DC City Center,627 H Street NW| Washington| DC| 20001
Small but modern clean and practical room. The girls at the front desk were very kind and helpful.,Jul 1| 2021,5,Motto by Hilton Washington DC City Center,627 H Street NW| Washington| DC| 20001
Excellent all around| highly recommend.,Jun 30| 2021,5,Motto by Hilton Washington DC City Center,627 H Street NW| Washington| DC| 20001
Prefect for us. Just what we need| good location| a bed to sleep in| a low price| clean and super friendly staff. The room is small| but for us exploring all day and only sleeping in the hotel it's perfect for the price. The only thing that could be better is if breakfast would be included.,Jun 30| 2021,5,Motto by Hilton Washington DC City Center,627 H Street NW| Washington| DC| 20001
We loved the small efficient rooms well-located near transportation and convenient dining. Staff was first-rate. Place was very clean and friendly. Will stay again.,Jun 30| 2021,5,Motto by Hilton Washington DC City Center,627 H Street NW| Washington| DC| 20001
Brooke & Ysabel made us feel so welcomed as we checked in and in fact| greeted us with a smile as we come in and out of the building.  They looked after our luggage after check out to have a few more last minute stroll in the area on our last day. The hotel itself has a modern| new and clean ambiance.  We were able to enjoy the great coffee and great service at the Crimson Cafe and also enjoyed the view till sunset at the Penthouse.  We highly recommend Motto and will come back to this same location| which was close to the Metro Station as well.  Our stay was very memorable because we made a good choice for our hotel.  Thanks to all the amazing staff esp at the front desk!,Jun 29| 2021,5,Motto by Hilton Washington DC City Center,627 H Street NW| Washington| DC| 20001
,Jun 29| 2021,5,Motto by Hilton Washington DC City Center,627 H Street NW| Washington| DC| 20001
Muy limpio atencion al cliente supet.,Jun 29| 2021,5,Motto by Hilton Washington DC City Center,627 H Street NW| Washington| DC| 20001
,Jun 28| 2021,5,Motto by Hilton Washington DC City Center,627 H Street NW| Washington| DC| 20001
,Jun 28| 2021,5,Motto by Hilton Washington DC City Center,627 H Street NW| Washington| DC| 20001
excellent location| friendly staff and clean room.,Jun 27| 2021,5,Motto by Hilton Washington DC City Center,627 H Street NW| Washington| DC| 20001
Small but modern clean and practical room. The girls at the front desk were very kind and helpful.,Jul 1| 2021,5,Motto by Hilton Washington DC City Center,627 H Street NW| Washington| DC| 20001
Excellent all around| highly recommend.,Jun 30| 2021,5,Motto by Hilton Washington DC City Center,627 H Street NW| Washington| DC| 20001
Prefect for us. Just what we need| good location| a bed to sleep in| a low price| clean and super friendly staff. The room is small| but for us exploring all day and only sleeping in the hotel it's perfect for the price. The only thing that could be better is if breakfast would be included.,Jun 30| 2021,5,Motto by Hilton Washington DC City Center,627 H Street NW| Washington| DC| 20001
We loved the small efficient rooms well-located near transportation and convenient dining. Staff was first-rate. Place was very clean and friendly. Will stay again.,Jun 30| 2021,5,Motto by Hilton Washington DC City Center,627 H Street NW| Washington| DC| 20001
Brooke & Ysabel made us feel so welcomed as we checked in and in fact| greeted us with a smile as we come in and out of the building.  They looked after our luggage after check out to have a few more last minute stroll in the area on our last day. The hotel itself has a modern| new and clean ambiance.  We were able to enjoy the great coffee and great service at the Crimson Cafe and also enjoyed the view till sunset at the Penthouse.  We highly recommend Motto and will come back to this same location| which was close to the Metro Station as well.  Our stay was very memorable because we made a good choice for our hotel.  Thanks to all the amazing staff esp at the front desk!,Jun 29| 2021,5,Motto by Hilton Washington DC City Center,627 H Street NW| Washington| DC| 20001
,Jun 29| 2021,5,Motto by Hilton Washington DC City Center,627 H Street NW| Washington| DC| 20001
Muy limpio atencion al cliente supet.,Jun 29| 2021,5,Motto by Hilton Washington DC City Center,627 H Street NW| Washington| DC| 20001
,Jun 28| 2021,5,Motto by Hilton Washington DC City Center,627 H Street NW| Washington| DC| 20001
,Jun 28| 2021,5,Motto by Hilton Washington DC City Center,627 H Street NW| Washington| DC| 20001
excellent location| friendly staff and clean room.,Jun 27| 2021,5,Motto by Hilton Washington DC City Center,627 H Street NW| Washington| DC| 20001
Forst time ever that the pictures on the website match the rooms. This is a great place to stay right in the heart of Chinatown. Mere steps from the metro. Very convenient. We loved our stay and will stay again.,Jun 19| 2021,5,Motto by Hilton Washington DC City Center,627 H Street NW| Washington| DC| 20001
This type of situations| are unacceptable. Be sure it will not happen to guests of hotel in future. If you would like a private consulting with detailed explanation “why?” Feel free to contact  me via email and we can discuss rates.,Jun 19| 2021,1,Motto by Hilton Washington DC City Center,627 H Street NW| Washington| DC| 20001
,Jun 18| 2021,4,Motto by Hilton Washington DC City Center,627 H Street NW| Washington| DC| 20001
Very clean and near everything,Jun 17| 2021,5,Motto by Hilton Washington DC City Center,627 H Street NW| Washington| DC| 20001
,Jun 16| 2021,1,Motto by Hilton Washington DC City Center,627 H Street NW| Washington| DC| 20001
I loved the reception by Ms. Raquel Walsh| who has been most helpful throughout my stay here.Please pass her my compliments!,Jun 16| 2021,5,Motto by Hilton Washington DC City Center,627 H Street NW| Washington| DC| 20001
,Jun 15| 2021,5,Motto by Hilton Washington DC City Center,627 H Street NW| Washington| DC| 20001
Room was great overall but way too small,Jun 15| 2021,4,Motto by Hilton Washington DC City Center,627 H Street NW| Washington| DC| 20001
Small but super comfortable room.,Jun 15| 2021,4,Motto by Hilton Washington DC City Center,627 H Street NW| Washington| DC| 20001
The room view| and rooms were very small. And i didnt feel that is clearly explained upfront| that rooms are very small.,Jun 14| 2021,5,Motto by Hilton Washington DC City Center,627 H Street NW| Washington| DC| 20001
Forst time ever that the pictures on the website match the rooms. This is a great place to stay right in the heart of Chinatown. Mere steps from the metro. Very convenient. We loved our stay and will stay again.,Jun 19| 2021,5,Motto by Hilton Washington DC City Center,627 H Street NW| Washington| DC| 20001
This type of situations| are unacceptable. Be sure it will not happen to guests of hotel in future. If you would like a private consulting with detailed explanation “why?” Feel free to contact  me via email and we can discuss rates.,Jun 19| 2021,1,Motto by Hilton Washington DC City Center,627 H Street NW| Washington| DC| 20001
,Jun 18| 2021,4,Motto by Hilton Washington DC City Center,627 H Street NW| Washington| DC| 20001
Very clean and near everything,Jun 17| 2021,5,Motto by Hilton Washington DC City Center,627 H Street NW| Washington| DC| 20001
,Jun 16| 2021,1,Motto by Hilton Washington DC City Center,627 H Street NW| Washington| DC| 20001
I loved the reception by Ms. Raquel Walsh| who has been most helpful throughout my stay here.Please pass her my compliments!,Jun 16| 2021,5,Motto by Hilton Washington DC City Center,627 H Street NW| Washington| DC| 20001
,Jun 15| 2021,5,Motto by Hilton Washington DC City Center,627 H Street NW| Washington| DC| 20001
Room was great overall but way too small,Jun 15| 2021,4,Motto by Hilton Washington DC City Center,627 H Street NW| Washington| DC| 20001
Small but super comfortable room.,Jun 15| 2021,4,Motto by Hilton Washington DC City Center,627 H Street NW| Washington| DC| 20001
The room view| and rooms were very small. And i didnt feel that is clearly explained upfront| that rooms are very small.,Jun 14| 2021,5,Motto by Hilton Washington DC City Center,627 H Street NW| Washington| DC| 20001
,Jun 10| 2021,5,Motto by Hilton Washington DC City Center,627 H Street NW| Washington| DC| 20001
I had a great stay at the Motto. Excellent location and the front desk staff were awesome. You do not get your room cleaned automatically you have to ask for it at least one day in advance,Jun 9| 2021,4,Motto by Hilton Washington DC City Center,627 H Street NW| Washington| DC| 20001
Motto is located in a convenient way| not the best area but pretty accessible. The room was small but functional. Comfortable bed and clean. We loved the rooftop bar.,Jun 9| 2021,5,Motto by Hilton Washington DC City Center,627 H Street NW| Washington| DC| 20001
,Jun 8| 2021,5,Motto by Hilton Washington DC City Center,627 H Street NW| Washington| DC| 20001
Lovely staff at the check in desk and café. The room was basic but met all of my needs and budget. I loved the large shampoo| conditioner| and body wash bottles in the shower. Quality products and I didn’t have to throw away little bottles. Overall| this hotel is great for the cost.,Jun 8| 2021,5,Motto by Hilton Washington DC City Center,627 H Street NW| Washington| DC| 20001
,Jun 8| 2021,3,Motto by Hilton Washington DC City Center,627 H Street NW| Washington| DC| 20001
very nice hotel| staff was amazing. the location is so nice and central. the gym facilities were awesome. the rooms are small though.,Jun 7| 2021,4,Motto by Hilton Washington DC City Center,627 H Street NW| Washington| DC| 20001
Very great place for sightseeing| lunch| dinner.  Just don’t forget to order room make up if you need,Jun 7| 2021,5,Motto by Hilton Washington DC City Center,627 H Street NW| Washington| DC| 20001
,Jun 7| 2021,5,Motto by Hilton Washington DC City Center,627 H Street NW| Washington| DC| 20001
Great value for money. Modern hotel across the street from Gallery Place Metro and a Walgreens close by| very convenient. Many homeless in the immediate area.,Jun 7| 2021,5,Motto by Hilton Washington DC City Center,627 H Street NW| Washington| DC| 20001
,Jun 10| 2021,5,Motto by Hilton Washington DC City Center,627 H Street NW| Washington| DC| 20001
I had a great stay at the Motto. Excellent location and the front desk staff were awesome. You do not get your room cleaned automatically you have to ask for it at least one day in advance,Jun 9| 2021,4,Motto by Hilton Washington DC City Center,627 H Street NW| Washington| DC| 20001
Motto is located in a convenient way| not the best area but pretty accessible. The room was small but functional. Comfortable bed and clean. We loved the rooftop bar.,Jun 9| 2021,5,Motto by Hilton Washington DC City Center,627 H Street NW| Washington| DC| 20001
,Jun 8| 2021,5,Motto by Hilton Washington DC City Center,627 H Street NW| Washington| DC| 20001
